BOROUGH,BUILDING_CLASS,RESIDENTIAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS,SALE_PRICE,AGE,STORIES
BROOKLYN,TWO-FAMILY HOME,2,2417,2400,Class 1,560000,91.936416,1
BROOKLYN,TWO-FAMILY HOME,2,2497,2480,Class 1,905000,92.377511,1
BROOKLYN,TWO-FAMILY HOME,2,2450,2424,Class 1,999999,97.550114,1
BROOKLYN,TWO-FAMILY HOME,2,2450,2424,Class 1,1020000,97.552854,1
BROOKLYN,TWO-FAMILY HOME,2,3015,2922,Class 1,964000,97.207648,1
BROOKLYN,TWO-FAMILY HOME,2,1313,1897,Class 1,660000,112.298066,1
BROOKLYN,TWO-FAMILY HOME,2,1667,1848,Class 1,560000,112.084368,1
BROOKLYN,TWO-FAMILY HOME,2,1800,2640,Class 1,800000,106.791217,1
BROOKLYN,TWO-FAMILY HOME,2,1633,2003,Class 1,879500,111.782998,1
BROOKLYN,TWO-FAMILY HOME,2,3050,1600,Class 1,850000,94.385731,1
BROOKLYN,TWO-FAMILY HOME,2,1600,2256,Class 1,650001,13.446005,1
BROOKLYN,TWO-FAMILY HOME,2,1667,2598,Class 1,960000,11.040525,2
BROOKLYN,TWO-FAMILY HOME,2,1667,3464,Class 1,950000,12.402169,2
BROOKLYN,TWO-FAMILY HOME,2,3117,1600,Class 1,575000,97.054224,1
BROOKLYN,TWO-FAMILY HOME,2,1831,1458,Class 1,599000,96.774772,1
BROOKLYN,TWO-FAMILY HOME,2,2300,2300,Class 1,365000,12.747374,1
BROOKLYN,TWO-FAMILY HOME,2,2300,2300,Class 1,675000,117.235053,1
BROOKLYN,TWO-FAMILY HOME,2,2172,2261,Class 1,450000,10.917237,1
BROOKLYN,TWO-FAMILY HOME,2,2214,2254,Class 1,590000,118.703546,1
BROOKLYN,TWO-FAMILY HOME,2,2418,3185,Class 1,881000,12.878881,1
BROOKLYN,TWO-FAMILY HOME,2,1333,1334,Class 1,450000,106.947382,1
BROOKLYN,TWO-FAMILY HOME,2,2129,1500,Class 1,950000,107.276149,1
BROOKLYN,TWO-FAMILY HOME,2,2300,1728,Class 1,1150000,118.514505,1
BROOKLYN,TWO-FAMILY HOME,2,1800,1070,Class 1,625000,118.432313,1
BROOKLYN,TWO-FAMILY HOME,2,1800,1070,Class 1,254000,117.774779,1
BROOKLYN,TWO-FAMILY HOME,2,2044,1280,Class 1,223750,106.837792,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2208,Class 1,150000,107.174779,1
BROOKLYN,TWO-FAMILY HOME,2,1319,1932,Class 1,828753,72.498059,1
BROOKLYN,TWO-FAMILY HOME,2,1319,1932,Class 1,857000,72.344635,1
BROOKLYN,TWO-FAMILY HOME,2,1407,2594,Class 1,675000,116.032313,2
BROOKLYN,TWO-FAMILY HOME,2,1407,2594,Class 1,250000,115.76382,2
BROOKLYN,TWO-FAMILY HOME,2,2427,3021,Class 1,800000,107.199436,1
BROOKLYN,TWO-FAMILY HOME,2,2555,2904,Class 1,975000,116.089847,1
BROOKLYN,TWO-FAMILY HOME,2,2278,2862,Class 1,789500,116.522724,1
BROOKLYN,TWO-FAMILY HOME,2,2555,3492,Class 1,555000,116.56108,1
BROOKLYN,TWO-FAMILY HOME,2,2555,3492,Class 1,925000,116.26519,1
BROOKLYN,TWO-FAMILY HOME,2,2555,3492,Class 1,500000,115.76108,1
BROOKLYN,TWO-FAMILY HOME,2,2400,3492,Class 1,810000,115.993957,1
BROOKLYN,TWO-FAMILY HOME,2,1156,2544,Class 1,635000,14.38847,2
BROOKLYN,TWO-FAMILY HOME,2,1156,2544,Class 1,703460,14.347374,2
BROOKLYN,TWO-FAMILY HOME,2,1991,2465,Class 1,540000,118.541902,1
BROOKLYN,TWO-FAMILY HOME,2,2100,3492,Class 1,915000,118.188477,2
BROOKLYN,TWO-FAMILY HOME,2,2100,3492,Class 1,860000,118.399436,2
BROOKLYN,TWO-FAMILY HOME,2,1941,2430,Class 1,955000,117.969299,1
BROOKLYN,TWO-FAMILY HOME,2,1986,2162,Class 1,900000,117.911765,1
BROOKLYN,TWO-FAMILY HOME,2,2400,2280,Class 1,1050000,116.446012,1
BROOKLYN,TWO-FAMILY HOME,2,3006,2280,Class 1,995000,97.015868,1
BROOKLYN,TWO-FAMILY HOME,2,1900,3612,Class 1,1215000,116.235053,2
BROOKLYN,TWO-FAMILY HOME,2,1900,3540,Class 1,1225000,116.511765,2
BROOKLYN,TWO-FAMILY HOME,2,2412,2084,Class 1,995000,116.067929,1
BROOKLYN,TWO-FAMILY HOME,2,2405,3948,Class 1,571309,92.451484,2
BROOKLYN,TWO-FAMILY HOME,2,3000,2720,Class 1,990000,97.402169,1
BROOKLYN,TWO-FAMILY HOME,2,1887,2400,Class 1,1075000,97.656963,1
BROOKLYN,TWO-FAMILY HOME,2,3162,2772,Class 1,700000,91.865183,1
BROOKLYN,TWO-FAMILY HOME,2,3194,2528,Class 1,995000,92.169292,1
BROOKLYN,TWO-FAMILY HOME,2,3194,2528,Class 1,1150000,92.141895,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2072,2736,Class 1,990000,107.536423,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1667,2668,Class 1,1130000,117.919984,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1920,2700,Class 1,926607,107.711765,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,3200,Class 1,775000,86.081621,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,3200,Class 1,390000,118.207656,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2570,3480,Class 1,916500,86.533676,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1950,3090,Class 1,800000,116.687108,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2183,2622,Class 1,1192000,116.089847,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1800,2880,Class 1,900000,97.054224,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1313,2799,Class 1,546083,12.963813,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2183,3078,Class 1,675000,16.325457,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1600,2520,Class 1,1095400,107.65971,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1600,2520,Class 1,1050000,106.928203,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2679,4275,Class 1,920000,11.999429,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2555,3240,Class 1,700000,116.024094,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2395,2712,Class 1,780000,118.100806,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2427,2922,Class 1,694650,116.026834,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2425,2880,Class 1,1145000,116.437792,1
BROOKLYN,OVER-THREE FAMILY HOME,4,2148,3600,Class 2,600000,86.407648,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2525,3567,Class 2,1375000,93.035046,1
BROOKLYN,OVER-THREE FAMILY HOME,4,3194,3200,Class 2,900000,92.763813,1
BROOKLYN,OVER-THREE FAMILY HOME,4,3194,3200,Class 2,770000,93.232306,1
BROOKLYN,OVER-THREE FAMILY HOME,4,3194,3200,Class 2,650000,92.944635,1
BROOKLYN,TWO-FAMILY HOME,2,2458,1750,Class 1,400000,106.777519,1
BROOKLYN,TWO-FAMILY HOME,2,2900,1100,Class 1,600000,107.544642,1
BROOKLYN,TWO-FAMILY HOME,2,2753,2310,Class 1,499000,107.624094,1
BROOKLYN,TWO-FAMILY HOME,2,2753,2310,Class 1,400000,106.895327,1
BROOKLYN,TWO-FAMILY HOME,2,1140,1360,Class 1,550000,107.695327,1
BROOKLYN,TWO-FAMILY HOME,2,4831,1730,Class 1,450000,107.237792,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1900,Class 1,490000,107.273409,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1456,Class 1,600000,116.196697,1
BROOKLYN,TWO-FAMILY HOME,2,2900,1952,Class 1,600000,116.026834,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2400,Class 1,555455,12.654224,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2400,Class 1,633163,12.240525,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1560,Class 1,125000,116.16382,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1640,Class 1,545000,106.982998,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1852,Class 1,232366,106.922724,1
BROOKLYN,TWO-FAMILY HOME,2,3500,1660,Class 1,740000,116.629573,1
BROOKLYN,TWO-FAMILY HOME,2,2502,2628,Class 1,111450,92.169292,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2488,Class 1,700000,97.024087,1
BROOKLYN,TWO-FAMILY HOME,2,2300,2890,Class 1,630000,107.021354,1
BROOKLYN,TWO-FAMILY HOME,2,3369,2383,Class 1,585000,107.256971,1
BROOKLYN,TWO-FAMILY HOME,2,3292,2383,Class 1,535000,106.895327,1
BROOKLYN,TWO-FAMILY HOME,2,1660,1936,Class 1,440000,106.980258,1
BROOKLYN,TWO-FAMILY HOME,2,2050,1728,Class 1,620000,107.56108,1
BROOKLYN,TWO-FAMILY HOME,2,2050,1728,Class 1,280000,107.026834,1
BROOKLYN,TWO-FAMILY HOME,2,1800,1952,Class 1,700000,107.621354,1
BROOKLYN,TWO-FAMILY HOME,2,1983,2470,Class 1,775000,116.246012,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2448,Class 1,650000,97.133676,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1780,Class 1,360000,107.635053,1
BROOKLYN,TWO-FAMILY HOME,2,2708,2048,Class 1,225000,97.399429,1
BROOKLYN,TWO-FAMILY HOME,2,2700,1475,Class 1,565000,107.221354,1
BROOKLYN,TWO-FAMILY HOME,2,1992,1976,Class 1,430000,97.19121,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2208,Class 1,325000,107.640532,1
BROOKLYN,TWO-FAMILY HOME,2,2300,1996,Class 1,590000,96.99395,1
BROOKLYN,TWO-FAMILY HOME,2,1710,1734,Class 1,220000,118.355601,1
BROOKLYN,TWO-FAMILY HOME,2,2850,1895,Class 1,800000,107.374779,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2016,Class 1,310000,97.558333,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1449,Class 1,450000,92.432306,1
BROOKLYN,TWO-FAMILY HOME,2,2147,2208,Class 1,690000,107.295327,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1988,Class 1,749000,107.500806,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1988,Class 1,355500,106.941902,1
BROOKLYN,TWO-FAMILY HOME,2,1875,1440,Class 1,750000,107.506286,1
BROOKLYN,TWO-FAMILY HOME,2,2333,1494,Class 1,660000,106.922724,1
BROOKLYN,TWO-FAMILY HOME,2,2032,2168,Class 1,645000,107.593957,1
BROOKLYN,TWO-FAMILY HOME,2,3061,2565,Class 1,257000,85.741895,1
BROOKLYN,TWO-FAMILY HOME,2,1867,1800,Class 1,175000,116.66245,1
BROOKLYN,TWO-FAMILY HOME,2,1771,1922,Class 1,670000,9.848744,1
BROOKLYN,TWO-FAMILY HOME,2,2438,1454,Class 1,600000,112.377519,1
BROOKLYN,TWO-FAMILY HOME,2,2150,2024,Class 1,706000,112.024094,1
BROOKLYN,TWO-FAMILY HOME,2,946,1560,Class 1,215000,112.604916,2
BROOKLYN,TWO-FAMILY HOME,2,2375,1968,Class 1,725000,116.25971,1
BROOKLYN,TWO-FAMILY HOME,2,2375,1719,Class 1,383840,107.276149,1
BROOKLYN,TWO-FAMILY HOME,2,2375,1964,Class 1,579000,116.024094,1
BROOKLYN,TWO-FAMILY HOME,2,2375,1964,Class 1,680000,116.66245,1
BROOKLYN,TWO-FAMILY HOME,2,2375,1964,Class 1,400000,116.243272,1
BROOKLYN,TWO-FAMILY HOME,2,1743,1993,Class 1,645000,11.632306,1
BROOKLYN,TWO-FAMILY HOME,2,2800,2195,Class 1,343000,116.56108,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1720,Class 1,615000,112.185738,1
BROOKLYN,TWO-FAMILY HOME,2,1050,1876,Class 1,177000,116.604916,2
BROOKLYN,TWO-FAMILY HOME,2,2500,1188,Class 1,130000,115.747382,1
BROOKLYN,TWO-FAMILY HOME,2,2018,2517,Class 1,835000,12.607648,1
BROOKLYN,TWO-FAMILY HOME,2,1402,1208,Class 1,839475,116.473409,1
BROOKLYN,TWO-FAMILY HOME,2,2005,2120,Class 1,780000,116.717245,1
BROOKLYN,TWO-FAMILY HOME,2,2394,1940,Class 1,600000,116.109025,1
BROOKLYN,TWO-FAMILY HOME,2,3750,2200,Class 1,799000,107.555601,1
BROOKLYN,TWO-FAMILY HOME,2,2069,2048,Class 1,560000,116.048751,1
BROOKLYN,TWO-FAMILY HOME,2,2240,1760,Class 1,726000,87.599429,1
BROOKLYN,TWO-FAMILY HOME,2,2240,1760,Class 1,290000,87.026826,1
BROOKLYN,TWO-FAMILY HOME,2,2552,1760,Class 1,175000,87.361073,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1459,Class 1,589000,92.722717,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1680,Class 1,270000,102.341895,1
BROOKLYN,TWO-FAMILY HOME,2,1800,1860,Class 1,700000,107.541902,1
BROOKLYN,TWO-FAMILY HOME,2,1667,1760,Class 1,750000,91.99395,1
BROOKLYN,TWO-FAMILY HOME,2,2767,3540,Class 1,600000,14.130936,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2040,Class 1,590000,107.067929,1
BROOKLYN,TWO-FAMILY HOME,2,2083,1888,Class 1,562500,115.76656,1
BROOKLYN,TWO-FAMILY HOME,2,2450,2320,Class 1,805000,116.509025,1
BROOKLYN,TWO-FAMILY HOME,2,2250,3420,Class 1,705263,112.637792,2
BROOKLYN,TWO-FAMILY HOME,2,2250,3420,Class 1,585000,111.944642,2
BROOKLYN,TWO-FAMILY HOME,2,2500,2080,Class 1,739000,116.706286,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2080,Class 1,411500,118.319984,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1340,Class 1,640000,106.930943,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2080,Class 1,610950,107.709025,1
BROOKLYN,TWO-FAMILY HOME,2,2180,2200,Class 1,785000,97.150114,1
BROOKLYN,TWO-FAMILY HOME,2,2100,2232,Class 1,750000,107.678888,1
BROOKLYN,TWO-FAMILY HOME,2,1737,1656,Class 1,600000,116.391217,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2072,Class 1,220000,115.824094,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2080,Class 1,410000,116.388477,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2080,Class 1,710000,116.629573,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2152,Class 1,550000,97.28984,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2152,Class 1,232750,96.974772,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2080,Class 1,650000,115.928203,1
BROOKLYN,TWO-FAMILY HOME,2,2000,3000,Class 1,775000,97.49258,2
BROOKLYN,TWO-FAMILY HOME,2,2000,3000,Class 1,550000,96.900799,2
BROOKLYN,TWO-FAMILY HOME,2,2000,3000,Class 1,413250,97.440525,2
BROOKLYN,TWO-FAMILY HOME,2,1639,1980,Class 1,600000,116.281628,1
BROOKLYN,TWO-FAMILY HOME,2,1643,2044,Class 1,770000,116.292587,1
BROOKLYN,TWO-FAMILY HOME,2,1619,1980,Class 1,679000,116.035053,1
BROOKLYN,TWO-FAMILY HOME,2,2476,2224,Class 1,832928,1.166553,1
BROOKLYN,TWO-FAMILY HOME,2,3750,1846,Class 1,360000,97.728196,1
BROOKLYN,TWO-FAMILY HOME,2,1833,2430,Class 1,695000,118.226834,1
BROOKLYN,TWO-FAMILY HOME,2,1587,1398,Class 1,610000,97.552854,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2080,Class 1,695000,107.407656,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2080,Class 1,465000,106.815875,1
BROOKLYN,TWO-FAMILY HOME,2,1778,2160,Class 1,465750,117.993957,1
BROOKLYN,TWO-FAMILY HOME,2,1750,2080,Class 1,620000,118.122724,1
BROOKLYN,TWO-FAMILY HOME,2,1750,2080,Class 1,660000,118.637792,1
BROOKLYN,TWO-FAMILY HOME,2,1750,2160,Class 1,720000,118.122724,1
BROOKLYN,TWO-FAMILY HOME,2,1750,2160,Class 1,570000,117.799436,1
BROOKLYN,TWO-FAMILY HOME,2,2180,2040,Class 1,710000,118.448751,1
BROOKLYN,TWO-FAMILY HOME,2,1663,1972,Class 1,230000,118.177519,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2280,Class 1,465000,118.640532,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2280,Class 1,425000,118.435053,1
BROOKLYN,TWO-FAMILY HOME,2,1751,2380,Class 1,450000,118.572039,1
BROOKLYN,TWO-FAMILY HOME,2,3750,1101,Class 1,470000,107.730943,1
BROOKLYN,TWO-FAMILY HOME,2,1800,2220,Class 1,650000,117.818614,1
BROOKLYN,TWO-FAMILY HOME,2,2268,1672,Class 1,689000,107.106286,1
BROOKLYN,TWO-FAMILY HOME,2,1900,3230,Class 1,685000,107.141902,2
BROOKLYN,TWO-FAMILY HOME,2,1596,2280,Class 1,661000,107.05971,1
BROOKLYN,TWO-FAMILY HOME,2,2050,2160,Class 1,450000,107.391217,1
BROOKLYN,TWO-FAMILY HOME,2,1900,2052,Class 1,300000,106.96382,1
BROOKLYN,TWO-FAMILY HOME,2,1867,1936,Class 1,775000,107.240532,1
BROOKLYN,TWO-FAMILY HOME,2,1750,2128,Class 1,630000,107.155601,1
BROOKLYN,TWO-FAMILY HOME,2,1750,2080,Class 1,230000,106.774779,1
BROOKLYN,TWO-FAMILY HOME,2,1750,1664,Class 1,820482,106.895327,1
BROOKLYN,TWO-FAMILY HOME,2,2749,1936,Class 1,750000,107.555601,1
BROOKLYN,TWO-FAMILY HOME,2,3125,1640,Class 1,425000,97.58847,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2080,Class 1,499999,112.243272,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2080,Class 1,235000,107.289847,1
BROOKLYN,TWO-FAMILY HOME,2,3125,1488,Class 1,572000,107.141902,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2000,Class 1,220000,117.843272,1
BROOKLYN,TWO-FAMILY HOME,2,2139,1260,Class 1,635000,97.618607,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2500,3140,Class 1,750000,115.824094,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,2128,Class 1,740000,115.898066,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1975,2054,Class 1,275000,12.19121,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2500,1900,Class 1,470000,116.698066,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2108,2268,Class 1,780000,106.75834,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2147,2700,Class 1,650000,107.443272,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,2048,Class 1,580800,107.541902,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2037,1400,Class 1,740000,107.393957,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2037,1400,Class 1,480000,106.741902,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2500,3756,Class 1,980000,12.306279,2
BROOKLYN,OVER-THREE FAMILY HOME,3,3021,3960,Class 1,675000,116.026834,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1636,3480,Class 1,526000,112.470669,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1755,2036,Class 1,360000,112.024094,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1800,3210,Class 1,725000,111.911765,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2500,2248,Class 1,675000,112.16656,1
BROOKLYN,OVER-THREE FAMILY HOME,3,3220,3408,Class 1,600000,116.495327,1
BROOKLYN,OVER-THREE FAMILY HOME,3,3000,3420,Class 1,605583,107.117245,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2203,3156,Class 1,586000,118.511765,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1750,2284,Class 1,550000,118.678888,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2925,2052,Class 1,730000,118.122724,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2155,2084,Class 1,600000,106.941902,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2573,2200,Class 1,590000,107.676149,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,2952,Class 1,415000,107.177519,1
BROOKLYN,OVER-THREE FAMILY HOME,6,2500,4077,Class 2,985000,90.824087,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2500,3000,Class 2,940000,102.446005,1
BROOKLYN,TWO-FAMILY HOME,2,2375,2320,Class 1,910000,91.782991,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1940,Class 1,160000,92.709018,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1880,Class 1,1135000,97.224087,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2500,Class 1,915000,62.572032,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2816,Class 1,1100000,96.955594,1
BROOKLYN,TWO-FAMILY HOME,2,2000,3150,Class 1,1200000,97.446005,2
BROOKLYN,TWO-FAMILY HOME,2,2160,2580,Class 1,900000,92.610388,1
BROOKLYN,TWO-FAMILY HOME,2,2160,2580,Class 1,650000,92.243265,1
BROOKLYN,TWO-FAMILY HOME,2,2200,1520,Class 1,1100000,102.602169,1
BROOKLYN,TWO-FAMILY HOME,2,1600,2820,Class 1,1044254,106.889847,2
BROOKLYN,TWO-FAMILY HOME,2,2000,3300,Class 1,1230000,101.980251,2
BROOKLYN,TWO-FAMILY HOME,2,1717,1156,Class 1,780000,91.999429,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2060,Class 1,1200000,107.024094,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2000,Class 1,1050000,92.700799,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1440,Class 1,912500,92.319977,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2280,Class 1,1245000,91.900799,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2288,Class 1,1148000,92.182991,1
BROOKLYN,TWO-FAMILY HOME,2,4000,2500,Class 1,1100000,91.785731,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1520,Class 1,950000,107.232313,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2030,Class 1,480000,72.070662,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2050,Class 1,375000,72.528196,1
BROOKLYN,TWO-FAMILY HOME,2,2000,3120,Class 1,1198900,102.248744,2
BROOKLYN,TWO-FAMILY HOME,2,2000,1800,Class 1,985000,67.073402,1
BROOKLYN,TWO-FAMILY HOME,2,1983,1440,Class 1,890000,97.226826,1
BROOKLYN,TWO-FAMILY HOME,2,2300,2128,Class 1,1150000,87.051484,1
BROOKLYN,TWO-FAMILY HOME,2,2417,1872,Class 1,1075000,97.407648,1
BROOKLYN,TWO-FAMILY HOME,2,2267,1561,Class 1,920000,92.276142,1
BROOKLYN,TWO-FAMILY HOME,2,4000,2640,Class 1,323330,97.133676,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1512,Class 1,936000,86.966553,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1920,Class 1,1120000,97.226826,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2400,Class 1,980000,82.429566,1
BROOKLYN,TWO-FAMILY HOME,2,1940,1480,Class 1,950000,82.117237,1
BROOKLYN,TWO-FAMILY HOME,2,2450,1840,Class 1,1149500,92.454224,1
BROOKLYN,TWO-FAMILY HOME,2,2900,1840,Class 1,333333,91.766553,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,2692,Class 1,1167000,61.761073,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2467,3091,Class 1,1125000,91.914498,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2800,2999,Class 1,1230000,97.676142,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2500,3600,Class 1,1200000,96.807648,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,2260,Class 1,950000,101.88984,1
BROOKLYN,OVER-THREE FAMILY HOME,3,4000,3320,Class 1,875000,101.982991,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2267,2248,Class 1,1210000,102.621347,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,1800,Class 1,800000,97.043265,1
BROOKLYN,OVER-THREE FAMILY HOME,4,2385,2870,Class 2,1300000,86.511758,1
BROOKLYN,OVER-THREE FAMILY HOME,4,2544,2870,Class 2,1320000,86.514498,1
BROOKLYN,OVER-THREE FAMILY HOME,4,2575,3450,Class 2,1200000,93.613128,1
BROOKLYN,ONE-FAMILY HOME,2,2000,1360,Class 1,580000,117.782998,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1815,Class 1,740597,107.487108,1
BROOKLYN,TWO-FAMILY HOME,2,1725,1148,Class 1,253500,115.917245,1
BROOKLYN,TWO-FAMILY HOME,2,1520,1610,Class 1,656000,116.533683,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2200,Class 1,369000,87.530936,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1688,Class 1,580000,107.602176,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1688,Class 1,350000,107.15834,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1688,Class 1,270000,106.892587,1
BROOKLYN,TWO-FAMILY HOME,2,1875,1880,Class 1,320000,116.273409,1
BROOKLYN,TWO-FAMILY HOME,2,2233,1650,Class 1,670161,107.196697,1
BROOKLYN,TWO-FAMILY HOME,2,2500,1120,Class 1,528000,107.048751,1
BROOKLYN,TWO-FAMILY HOME,2,1620,2000,Class 1,466369,107.528203,1
BROOKLYN,TWO-FAMILY HOME,2,1620,2000,Class 1,779899,106.815875,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2000,Class 1,649000,87.607648,1
BROOKLYN,TWO-FAMILY HOME,2,1900,950,Class 1,600000,118.572039,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2000,Class 1,735000,107.084368,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2000,Class 1,330000,106.76108,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2000,Class 1,695000,106.856971,1
BROOKLYN,TWO-FAMILY HOME,2,1800,2268,Class 1,485000,115.802176,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2039,Class 1,420000,87.125457,1
BROOKLYN,TWO-FAMILY HOME,2,1900,2850,Class 1,275000,116.333683,2
BROOKLYN,TWO-FAMILY HOME,2,2000,2080,Class 1,300000,86.796689,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1880,Class 1,506255,87.300799,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1880,Class 1,665000,87.454224,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1880,Class 1,411000,86.876142,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2000,Class 1,317700,107.517245,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1520,Class 1,280000,116.188477,1
BROOKLYN,TWO-FAMILY HOME,2,3000,2240,Class 1,460000,107.221354,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2700,Class 1,262300,116.637792,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2760,Class 1,430000,12.59121,1
BROOKLYN,TWO-FAMILY HOME,2,2033,2605,Class 1,745000,107.484368,1
BROOKLYN,TWO-FAMILY HOME,2,2340,2000,Class 1,550000,107.733683,1
